,Gender2,Gender3,CountC,CountV,Start,End,start_letter,end_letter,plu_pattern,aug_vowel,source,derived_cat,semantic_cat,human,animate,semantic
1156,1,1,3,2,1,0,1,16,2,1,3,12,1,0,0,3
1157,0,0,3,1,1,0,3,6,3,1,3,9,5,0,0,0
1158,0,0,3,1,1,1,2,9,1,1,3,12,5,0,0,2
1159,1,2,4,1,1,1,4,11,0,1,3,12,5,1,1,5
1160,1,1,2,0,1,1,9,10,2,1,3,12,5,0,0,2
1161,0,0,4,1,1,0,3,6,3,1,3,12,5,0,0,6
1162,0,0,4,1,1,1,10,22,0,1,3,12,5,0,0,13
1163,1,1,2,0,1,1,11,8,2,1,3,12,5,0,0,4
1164,1,1,3,1,1,1,3,9,0,1,3,12,4,0,0,6
1165,1,1,2,1,1,0,3,6,3,1,3,12,5,0,0,0
1166,1,1,2,2,1,0,11,6,2,1,3,1,5,0,0,19
1167,1,1,2,1,1,0,18,6,2,1,3,12,5,0,0,7
1168,0,0,2,1,1,0,3,16,2,1,3,12,0,0,0,4
1169,1,1,3,2,1,1,21,10,0,1,3,12,1,0,0,4
1170,1,1,3,0,1,1,4,18,2,1,3,12,1,0,0,15
1171,1,1,3,1,1,0,4,6,1,1,3,12,1,0,0,4
1172,0,0,3,1,1,1,10,9,0,1,3,12,0,0,0,2
1173,1,2,3,1,1,0,10,6,1,1,3,9,5,1,1,2
1174,1,1,2,1,1,1,14,2,3,1,3,1,5,0,0,5
1175,1,1,4,0,1,1,11,2,1,1,3,12,5,0,0,2
1176,1,1,3,0,1,1,20,13,2,1,3,12,5,0,0,13
1177,0,0,4,0,1,1,4,9,1,1,3,12,5,0,0,2
1178,1,1,3,2,1,1,10,4,3,1,3,12,5,0,0,7
1179,1,1,6,0,1,1,3,13,1,1,3,12,5,0,0,3
1180,1,1,3,1,1,1,1,14,2,1,0,12,5,0,1,16
1181,1,1,3,2,1,0,4,6,2,1,3,12,5,0,1,1
1182,1,2,4,1,1,1,20,10,2,1,3,12,5,0,1,1
1183,1,1,2,2,1,0,13,6,2,1,3,1,5,0,0,6
1184,1,1,4,0,1,1,19,9,1,1,3,12,1,0,0,4
1185,1,1,3,2,1,0,22,6,2,1,3,12,5,0,0,13
1186,1,1,3,1,1,0,2,6,3,1,3,12,5,0,0,12
1187,1,1,4,1,1,0,3,6,1,1,3,12,1,0,0,12
1188,0,0,3,0,1,1,10,9,1,1,3,5,5,0,0,2
1189,1,1,3,1,1,1,4,4,0,1,3,12,5,0,0,13
1190,1,1,3,0,1,1,8,13,3,1,3,12,5,0,0,12
1191,0,0,3,1,1,0,21,6,1,1,3,12,0,0,0,13
1192,0,0,3,1,1,0,11,6,1,1,3,12,0,0,0,13
1193,1,1,2,2,1,0,11,6,2,1,3,3,5,1,1,21
1194,1,1,3,1,1,0,1,6,2,1,3,12,1,0,0,2
1195,1,1,3,1,1,1,13,4,2,1,3,12,5,0,0,13
1196,1,1,2,1,1,1,17,18,3,1,3,1,5,0,0,15
1197,0,0,2,2,1,0,17,6,3,1,3,1,5,0,0,18
1198,1,1,3,2,1,0,22,6,2,1,3,12,5,0,0,13
1199,1,1,3,1,1,1,10,9,0,1,3,12,5,0,0,2
1200,0,0,3,1,1,0,20,6,2,1,3,1,5,1,1,5
1201,1,1,3,0,1,1,2,13,3,1,3,3,5,1,1,9
1202,1,2,3,1,1,1,10,13,0,1,3,3,5,1,1,18
1203,1,1,2,1,1,0,18,6,3,1,3,1,5,0,0,17
1204,0,0,3,1,1,1,10,9,0,1,3,12,5,0,0,6
1205,0,0,2,1,1,1,21,21,0,1,3,12,5,0,0,6
1206,0,0,3,2,1,0,18,0,3,1,3,12,5,0,0,2
1207,1,1,3,1,1,1,2,10,3,1,3,12,5,0,0,20
1208,1,1,3,2,1,0,3,6,3,1,0,12,5,0,0,10
1209,1,2,3,1,1,0,4,6,2,1,3,12,5,1,1,18
1210,1,1,4,2,1,1,10,14,0,1,3,12,5,0,0,20
1211,0,0,3,2,1,0,3,6,3,1,3,12,5,0,0,6
1212,0,0,4,2,1,0,10,0,2,1,0,12,5,0,0,16
1213,0,0,3,2,1,0,18,6,2,1,3,12,5,0,0,6
1214,0,0,4,0,1,1,10,2,0,1,3,12,5,0,1,13
1215,1,1,4,1,1,0,14,6,1,1,3,12,5,0,1,13
1216,0,0,5,0,1,1,9,18,3,2,0,12,5,0,0,5
1217,0,0,4,1,1,0,9,0,3,2,1,12,5,0,0,17
1218,1,1,5,1,1,1,9,11,3,2,1,12,5,0,0,12
1219,1,1,3,1,1,1,9,10,3,2,1,12,5,0,0,11
1220,1,1,4,2,1,1,2,8,3,2,3,12,5,0,1,1
1221,0,0,3,1,0,1,0,13,3,2,3,12,5,0,0,2
1222,1,1,3,2,0,1,0,7,3,2,3,1,4,0,0,0
1223,0,0,1,2,0,0,0,0,3,2,3,12,5,0,0,7
1224,0,0,2,2,0,1,0,17,3,2,3,12,5,0,0,2
1225,1,1,4,3,1,1,10,11,5,2,3,12,5,1,1,0
1226,1,1,3,1,0,1,0,2,3,2,3,12,5,0,0,19
1227,1,1,4,2,0,1,0,9,0,2,3,12,1,0,0,3
1228,1,1,3,2,0,1,16,3,0,2,3,12,5,0,0,2
1229,0,0,3,2,0,1,16,10,0,2,3,12,0,0,0,12
1230,1,1,2,2,0,1,0,7,3,2,3,12,5,0,0,13
1231,0,0,6,0,1,1,9,13,3,2,0,12,5,0,0,0
1232,0,0,3,2,0,1,16,10,0,2,3,11,0,0,0,12
1233,1,1,3,2,0,1,0,4,0,2,3,1,4,0,0,12
1234,1,1,3,2,0,1,0,9,0,2,3,1,1,0,0,12
1235,0,0,2,2,0,0,6,6,3,2,3,1,5,0,0,12
1236,0,0,3,1,1,0,9,6,3,2,3,1,5,0,0,2
1237,1,1,3,2,0,1,0,3,3,2,3,1,5,0,0,12
1238,0,0,3,2,0,0,16,0,3,2,3,1,5,0,0,19
1239,0,0,3,2,0,0,0,0,3,2,3,1,5,0,0,19
1240,0,0,2,2,0,0,6,6,3,2,3,1,5,0,0,19
1241,1,1,3,2,0,1,0,7,3,2,3,1,5,0,0,11
1242,1,1,3,2,0,1,0,14,3,2,3,1,5,0,0,18
1243,0,0,4,2,0,0,6,6,3,2,3,7,5,0,0,17
1244,1,1,3,2,0,1,0,18,1,2,0,12,4,0,0,6
1245,0,0,5,3,0,0,6,0,3,2,3,1,5,0,0,18
1246,0,0,2,2,0,0,0,6,3,2,3,7,5,0,0,5
1247,1,1,4,2,1,1,19,11,3,2,0,12,5,0,0,5
1248,0,0,4,0,1,1,9,13,3,2,0,12,5,0,0,7
1249,1,1,2,2,0,0,0,0,2,2,3,12,5,0,0,2
1250,1,1,4,1,1,1,9,19,3,2,1,12,5,0,0,7
1251,1,1,3,2,0,1,0,7,3,2,3,1,5,0,0,18
1252,1,1,3,2,0,1,0,1,0,2,0,12,3,1,1,18
1253,1,1,3,2,0,1,0,4,3,2,3,12,5,0,0,0
1254,0,0,4,2,0,0,16,0,3,2,0,1,5,0,0,18
1255,1,1,4,0,1,1,9,3,3,2,0,12,5,0,0,11
1256,0,0,3,2,0,1,0,14,0,2,3,5,5,0,0,12
1257,0,0,2,2,0,1,0,7,0,2,3,12,5,0,0,12
1258,1,1,3,2,0,1,0,14,3,2,3,1,5,0,0,17
1259,1,1,3,2,0,1,16,14,0,2,3,11,1,0,0,12
1260,1,1,2,2,0,1,0,13,2,2,3,12,1,0,0,2
1261,1,2,3,2,0,1,16,9,0,2,3,3,5,1,1,17
1262,1,1,2,1,0,1,6,2,0,2,3,12,5,0,0,0
1263,0,0,3,1,0,1,6,14,1,2,3,1,5,0,0,2
1264,1,1,3,2,0,1,0,14,0,2,3,1,4,0,0,2
1265,0,0,1,2,0,0,0,0,3,2,3,12,5,0,0,19
1266,1,1,1,1,0,1,6,13,2,2,3,12,5,0,0,19
1267,1,2,2,2,0,1,0,2,0,2,3,12,5,0,1,1
1268,1,1,1,2,0,0,6,6,2,2,3,12,2,0,0,2
1269,0,0,3,2,0,1,0,20,0,2,3,12,0,0,0,13
1270,1,1,2,2,0,1,6,9,2,2,3,12,1,0,0,2
1271,0,0,3,2,0,1,0,13,3,2,3,12,5,0,0,17
1272,0,0,4,3,0,1,0,7,3,2,3,12,5,0,0,17
1273,1,1,2,2,0,1,16,11,2,2,3,12,1,0,0,0
1274,0,0,3,1,0,1,0,14,1,2,3,12,5,0,0,3
1275,1,1,2,1,0,1,6,2,3,2,3,12,5,0,0,12
1276,1,2,3,1,0,1,16,11,2,2,3,12,5,0,1,1
1277,0,0,2,2,0,0,6,6,3,2,3,9,5,0,0,17
1278,1,1,2,1,0,1,6,13,2,2,3,12,5,0,0,13
1279,1,1,2,2,0,1,16,13,0,2,3,12,5,0,0,7
1280,1,1,2,2,0,1,0,18,3,2,3,12,5,0,1,1
1281,1,1,3,2,0,0,0,0,2,2,3,12,1,0,0,17
1282,1,1,4,2,1,1,10,14,3,2,3,12,5,0,0,1
1283,1,1,3,2,0,1,0,14,2,2,3,12,5,0,1,1
1284,1,1,3,2,0,1,0,13,3,2,3,12,5,0,0,2
1285,1,1,3,1,1,0,1,6,1,2,5,12,5,0,0,5
1286,1,2,2,2,0,0,0,6,2,2,3,12,5,0,1,1
1287,1,2,3,2,0,1,16,7,0,2,3,12,5,0,1,1
1288,1,1,5,1,1,1,1,22,5,2,3,12,5,0,1,1
1289,1,1,1,2,0,0,0,0,2,2,3,12,5,0,0,19
1290,0,0,3,2,0,1,0,7,0,2,3,12,0,0,0,0
1291,1,1,1,1,0,1,16,9,2,2,3,12,5,0,0,2
1292,0,0,4,0,1,1,9,13,3,2,0,12,5,0,0,18
1293,0,0,2,2,0,0,16,16,2,2,3,1,5,0,0,2
1294,1,1,0,0,0,0,25,25,4,2,3,1,5,0,0,2
1295,0,0,6,2,1,0,15,0,3,2,1,12,5,0,0,5
1296,0,0,1,2,0,0,0,0,2,2,3,12,5,0,0,13
1297,1,1,3,2,0,1,0,13,0,2,3,12,1,0,0,13
1298,0,0,4,1,1,1,9,10,3,2,0,12,5,0,0,10
1299,1,1,4,1,1,1,9,1,1,2,1,12,5,0,0,14
1300,0,0,3,2,0,0,0,0,3,2,3,1,5,0,0,10
1301,1,1,3,1,1,0,9,6,3,2,1,12,5,0,0,12
1302,1,1,2,2,0,1,16,17,0,2,3,12,5,0,0,15
1303,1,1,2,1,0,1,6,8,2,2,3,12,1,0,0,2
1304,0,0,3,2,0,0,0,6,3,2,3,1,5,0,0,17
1305,1,1,3,2,0,1,0,7,0,2,3,1,1,0,0,12
1306,0,0,3,2,0,0,0,0,3,2,3,1,5,0,0,11
1307,0,0,2,3,0,0,6,0,3,2,3,1,5,0,0,11
1308,1,2,3,2,0,1,0,17,0,2,3,12,5,1,1,9
1309,0,0,2,3,0,0,0,6,3,2,3,1,5,0,0,4
1310,1,1,5,2,1,1,1,18,5,2,3,12,5,1,1,5
1311,1,1,2,1,0,1,0,9,2,2,3,12,5,0,0,2
1312,1,1,2,2,0,1,0,14,0,2,3,12,1,0,0,6
1313,1,1,3,2,1,0,20,16,3,2,3,1,5,0,0,5
1314,1,1,2,1,0,1,0,14,2,2,3,12,1,0,0,2
1315,1,1,3,1,1,0,13,0,3,2,3,12,5,0,0,0
1316,1,1,2,2,0,1,16,3,3,2,3,1,5,0,0,0
1317,1,1,2,2,0,1,16,18,3,2,3,1,5,0,0,11
1318,1,1,3,2,0,1,16,4,0,2,3,12,1,0,0,13
1319,1,1,2,2,1,0,1,6,3,2,5,12,5,0,1,1
1320,1,1,0,0,0,0,25,25,4,2,3,1,5,0,0,7
1321,0,0,1,2,0,0,0,6,3,2,3,1,5,0,0,18
1322,0,0,2,2,0,0,6,6,3,2,3,1,5,0,0,14
1323,0,0,5,2,1,0,15,0,3,2,5,12,5,0,0,6
1324,1,1,3,2,0,1,0,11,3,2,3,1,5,0,0,2
1325,0,0,4,3,0,1,0,9,3,2,3,12,5,0,0,17
1326,1,2,2,2,0,0,0,0,0,2,3,7,5,0,0,7
1327,1,1,3,2,0,1,0,2,0,2,3,12,5,0,1,1
1328,0,0,4,2,0,1,0,7,3,2,3,12,5,0,0,5
1329,0,0,3,2,0,0,6,6,3,2,3,9,5,0,0,12
1330,1,1,2,2,0,1,16,10,3,2,3,1,5,0,0,0
1331,0,0,4,1,1,1,9,1,3,2,0,12,5,0,1,1
1332,0,0,3,2,0,1,16,4,3,2,3,8,5,0,0,19
1333,0,0,3,2,0,1,0,7,3,2,3,8,5,0,0,2
1334,0,0,3,2,0,0,16,0,3,2,3,1,5,0,0,3
1335,0,0,3,2,0,1,0,18,0,2,3,12,5,0,0,19
1336,0,0,6,1,0,1,0,13,0,2,0,5,5,0,0,16
1337,1,2,3,2,0,1,0,11,0,2,3,12,5,1,1,9
1338,0,0,4,2,0,1,0,18,3,2,3,8,5,0,0,6
1339,1,1,3,3,0,0,0,16,3,2,3,8,5,0,0,2
1340,1,2,3,2,0,1,16,7,0,2,3,8,5,1,1,15
1341,1,1,2,2,0,1,6,13,2,2,3,12,1,0,0,2
1342,1,1,4,0,1,1,13,4,1,2,3,12,5,0,0,13
1343,1,1,0,0,0,0,25,25,4,2,3,12,5,0,0,11
1344,1,1,5,2,1,0,1,0,5,2,3,12,5,0,1,1
1345,0,0,1,2,0,0,6,6,2,2,3,12,5,0,0,13
1346,0,0,3,3,0,0,6,6,3,2,3,8,5,0,0,11
1347,0,0,4,1,0,1,16,10,3,2,3,12,5,0,0,4
1348,1,1,2,2,0,0,6,6,2,2,3,12,1,0,0,13
1349,0,0,4,1,1,1,2,21,3,2,1,1,5,0,0,5
1350,1,1,3,2,0,1,0,2,3,2,3,1,5,0,0,12
1351,0,0,4,1,1,1,13,7,3,2,3,1,5,0,0,5
1352,0,0,4,0,1,1,9,10,3,2,0,12,5,0,0,13
1353,0,0,3,2,0,0,16,0,3,2,3,1,5,0,0,4
1354,0,0,3,2,0,0,16,0,3,2,3,1,5,0,0,4
1355,0,0,2,2,0,1,0,13,0,2,3,12,0,0,0,0
1356,0,0,2,2,0,0,6,6,3,2,3,1,5,0,0,3
1357,0,0,0,0,0,0,25,25,4,2,3,6,5,1,1,11
1358,1,1,3,2,0,1,16,2,3,2,3,11,5,0,0,20
1359,0,0,2,3,0,0,6,0,3,2,3,12,5,0,0,20
1360,1,1,2,2,0,1,0,3,2,2,3,12,5,0,0,13
1361,0,0,1,2,0,0,0,0,2,2,3,12,5,0,0,2
1362,1,1,2,2,0,1,0,10,2,2,3,12,5,0,0,0
1363,0,0,2,2,0,1,0,11,0,2,3,12,5,0,0,13
1364,1,1,2,2,0,1,0,2,1,2,3,12,1,0,0,12
1365,0,0,2,1,0,1,0,13,1,2,3,12,5,0,0,6
1366,0,0,2,2,0,0,16,6,2,2,3,12,0,0,1,1
1367,0,0,2,2,0,0,6,6,3,2,3,9,5,0,0,12
1368,1,1,2,2,0,0,6,6,2,2,3,12,5,0,0,3
1369,1,1,3,2,0,0,6,6,2,2,3,12,5,0,0,19
1370,1,1,3,2,0,1,0,14,3,2,3,1,5,0,0,6
1371,1,1,2,2,0,0,6,6,1,2,3,5,1,0,0,3
1372,0,0,3,2,0,1,16,3,0,2,3,11,5,0,0,6
1373,0,0,2,2,0,1,6,3,3,2,3,1,5,0,0,21
1374,1,1,2,2,0,1,0,3,3,2,3,1,5,0,0,21
1375,1,1,2,2,0,1,0,13,3,2,3,12,5,0,0,13
1376,0,0,3,2,0,1,0,7,0,2,3,12,5,0,0,2
1377,0,0,3,2,0,1,16,10,0,2,3,12,0,0,0,15
1378,1,1,2,2,0,0,0,0,2,2,3,12,1,0,0,0
1379,1,1,0,0,0,0,25,25,4,2,3,12,5,0,0,6
1380,0,0,3,2,0,1,0,15,3,2,3,12,5,0,0,6
1381,1,1,5,2,1,0,5,16,5,2,5,12,5,1,1,9
1382,0,0,2,3,0,0,6,6,2,2,3,12,0,0,0,15
1383,0,0,2,2,1,0,3,0,2,2,3,12,0,0,0,0
1384,0,0,3,2,0,1,0,13,3,2,3,12,5,0,0,15
1385,0,0,2,2,0,0,6,6,3,2,3,9,5,0,0,15
1386,1,1,1,2,0,0,0,0,2,2,3,12,5,0,1,1
1387,0,0,3,1,0,1,16,20,3,2,3,1,5,0,0,18
1388,0,0,3,2,0,1,0,13,3,2,3,1,5,0,0,10
1389,0,0,2,1,0,1,0,2,1,2,3,12,0,0,0,12
1390,0,0,3,2,0,1,0,7,0,2,3,1,5,0,0,19
1391,1,1,5,1,1,1,1,2,5,2,3,12,5,0,1,1
1392,0,0,2,3,0,0,0,6,3,2,3,1,5,0,0,18
1393,0,0,3,1,0,1,0,14,3,2,3,12,5,0,0,20
1394,1,1,2,2,0,1,0,21,1,2,3,12,5,0,1,1
1395,1,1,4,1,1,0,5,0,5,2,3,12,5,1,1,16
1396,1,1,6,2,1,1,1,11,5,2,3,12,5,1,1,16
1397,1,1,9,2,1,1,10,15,5,2,3,12,5,1,1,18
1398,1,1,0,0,0,0,25,25,4,2,3,1,5,0,0,7
1399,1,1,3,2,1,1,9,13,0,2,0,12,1,0,0,7
1400,0,0,3,3,0,0,6,6,3,2,3,1,5,0,0,15
1401,0,0,4,1,1,1,21,13,3,2,1,1,5,0,0,10
1402,1,1,4,2,1,1,9,10,3,2,1,12,5,0,0,16
1403,0,0,4,3,1,0,9,0,3,2,0,1,5,0,0,5
1404,1,1,4,2,1,1,14,20,3,2,3,13,5,0,0,2
1405,0,0,3,2,0,1,0,7,0,2,3,1,5,0,0,7
1406,1,1,4,1,1,1,13,12,3,2,0,12,5,0,0,5
1407,1,1,2,1,0,1,0,14,2,2,3,12,5,0,0,20
1408,1,2,2,2,0,1,16,7,0,2,3,12,5,1,1,18
1409,0,0,3,2,0,0,0,0,3,2,3,1,5,0,0,0
1410,0,0,5,1,1,1,9,15,3,2,0,12,5,0,0,5
1411,1,1,3,2,0,1,0,13,0,2,3,12,1,0,0,12
1412,1,1,2,1,0,1,6,14,2,2,3,12,1,0,0,7
1413,0,0,2,2,0,0,16,16,3,2,3,12,5,0,0,15
1414,1,1,3,2,0,1,0,2,3,2,3,13,5,0,1,1
1415,1,1,2,2,0,1,16,20,3,2,3,12,5,0,0,2
1416,1,1,1,2,0,0,16,16,3,2,3,12,5,0,0,3
1417,1,1,3,2,0,1,0,13,0,2,3,12,1,0,0,2
1418,1,1,3,2,0,1,0,14,0,2,3,1,1,0,0,12
1419,1,2,3,1,1,1,17,9,2,2,3,12,5,0,1,1
1420,1,2,2,1,0,1,6,10,2,2,3,12,5,0,1,1
1421,1,1,3,1,1,0,9,6,3,2,0,12,5,0,0,14
1422,0,0,3,2,0,1,0,7,3,2,3,1,5,0,0,15
1423,0,0,2,2,0,1,16,17,0,2,3,1,5,0,0,17
1424,0,0,2,2,0,1,6,17,0,2,3,1,5,0,0,17
1425,0,0,2,2,0,1,0,20,3,2,3,1,5,0,0,21
1426,1,1,2,2,0,0,0,0,2,2,3,12,5,0,0,2
1427,0,0,3,2,0,0,6,6,3,2,3,12,5,0,0,2
1428,1,2,3,1,1,1,17,21,5,2,3,12,5,1,1,5
1429,1,1,3,1,0,1,0,10,2,2,3,12,5,1,1,9
1430,0,0,0,0,0,0,25,25,4,2,3,12,5,0,0,5
1431,0,0,5,1,1,1,9,13,3,2,0,1,5,0,0,5
1432,0,0,3,2,0,0,0,0,3,2,3,1,5,0,0,1
1433,0,0,2,2,0,0,6,0,3,2,3,12,5,0,0,7
1434,0,0,3,2,0,0,6,6,3,2,3,12,5,0,0,6
1435,0,0,3,1,0,1,0,11,3,2,3,12,5,0,0,6
1436,1,1,2,1,0,1,6,2,2,2,3,12,5,0,0,15
1437,1,1,3,2,0,1,0,13,2,2,3,12,5,0,0,20
1438,1,1,4,2,1,1,10,11,5,2,5,12,5,1,1,5
1439,1,1,4,0,1,1,15,18,3,2,3,12,5,0,0,5
1440,1,1,3,2,0,1,16,21,0,2,3,11,1,0,0,6
1441,1,1,3,2,0,1,16,1,0,2,3,12,5,0,0,0
1442,1,1,1,2,0,0,6,6,2,2,3,12,1,0,0,1
1443,1,1,2,2,0,1,16,2,0,2,3,12,5,0,1,1
1444,1,1,3,1,1,1,17,9,3,2,3,12,5,0,1,1
1445,1,1,3,3,1,0,17,0,5,2,3,12,5,0,1,1
1446,0,0,1,2,0,0,16,16,3,2,3,1,5,0,0,15
1447,0,0,2,3,0,0,0,6,3,2,3,1,5,0,0,2
1448,0,0,2,2,0,1,0,17,0,2,3,12,0,0,0,11
1449,1,1,4,2,1,1,24,14,5,2,3,12,5,1,1,5
1450,0,0,4,2,0,1,0,14,0,2,3,1,5,0,0,19
1451,1,1,2,2,0,1,0,2,2,2,3,12,5,0,0,2
1452,1,1,3,2,0,1,16,13,0,2,3,11,5,1,1,9
1453,1,1,1,1,0,1,6,2,2,2,3,12,5,0,0,20
1454,1,1,2,2,0,1,0,17,0,2,3,5,5,0,0,17
1455,0,0,0,0,0,0,25,25,4,2,3,12,5,0,0,17
1456,1,1,1,2,0,0,0,16,3,2,3,12,5,0,0,17
1457,0,0,1,1,0,1,6,15,2,2,3,12,5,0,0,2
1458,1,1,3,1,0,1,6,13,2,2,3,12,5,0,0,2
1459,1,1,2,1,0,1,16,20,3,2,3,12,5,0,0,12
1460,1,1,2,1,0,1,6,2,2,2,3,12,5,0,0,2
1461,1,1,4,1,1,1,9,13,3,2,1,12,5,0,0,5
1462,1,1,3,1,1,1,9,9,3,2,1,12,5,0,0,18
1463,1,1,3,2,0,1,0,10,3,2,3,1,5,0,0,3
1464,1,1,4,2,0,1,0,2,0,2,3,12,1,0,0,12
1465,0,0,4,2,0,0,0,16,3,2,3,12,5,0,0,6
1466,1,1,2,2,0,0,0,0,0,2,3,12,5,0,0,2
1467,0,0,3,2,0,1,0,9,0,2,3,12,0,0,0,14
1468,1,1,3,2,0,1,0,17,0,2,3,12,1,0,0,14
1469,1,1,5,2,1,0,3,16,5,2,3,12,5,0,0,1
1470,0,0,2,2,0,0,16,16,3,2,3,1,5,0,0,17
1471,0,0,2,2,0,0,6,6,3,2,3,1,5,0,0,18
1472,1,1,3,1,0,1,6,9,2,2,3,5,5,0,0,2
1473,0,0,3,2,0,1,6,13,3,2,3,12,5,0,0,6
1474,1,1,3,2,0,1,6,21,2,2,3,12,1,0,0,4
1475,1,1,3,1,0,1,6,21,2,2,3,12,1,0,0,6
1476,0,0,4,2,0,1,0,13,0,2,3,1,0,0,0,13
1477,1,1,2,2,0,0,0,6,3,2,3,12,5,0,0,5
1478,1,1,5,2,1,1,1,11,5,2,3,12,5,1,1,18
1479,1,2,3,2,0,1,16,24,0,2,3,11,5,1,1,5
1480,1,1,4,1,1,1,9,13,3,2,0,12,5,0,0,6
1481,0,0,2,2,0,0,0,0,3,2,3,12,5,0,0,5
1482,1,1,3,2,0,1,0,11,1,2,3,12,1,0,0,13
1483,1,1,2,2,0,1,16,8,3,2,3,1,5,0,0,12
1484,1,1,2,2,0,1,0,13,2,2,3,12,5,0,0,12
1485,0,0,2,2,0,1,0,14,1,2,3,12,5,0,0,0
1486,1,1,6,2,1,1,1,11,5,2,3,12,5,0,0,2
1487,0,0,4,0,1,1,9,13,3,2,0,12,5,0,0,5
1488,0,0,1,2,0,0,16,16,3,2,3,1,5,0,0,0
1489,1,1,3,1,1,1,9,1,1,2,1,12,5,0,0,3
1490,0,0,3,2,0,1,16,18,0,2,3,1,5,0,0,12
1491,1,1,3,2,0,1,16,18,0,2,3,1,1,0,0,12
1492,1,1,3,1,0,1,6,9,2,2,3,12,5,0,0,2
1493,0,0,2,2,0,1,0,21,1,2,3,12,5,0,1,1
1494,0,0,3,2,0,1,0,13,1,2,3,12,0,0,0,4
1495,0,0,3,3,0,0,0,6,3,2,0,1,5,0,0,16
1496,1,1,4,2,0,1,0,18,1,2,3,1,1,0,0,14
1497,1,1,2,2,0,1,0,4,3,2,3,12,5,0,0,14
1498,0,0,2,2,0,0,0,16,3,2,3,1,5,0,0,19
1499,1,1,3,2,0,1,0,17,1,2,3,13,5,1,1,9
1500,1,1,2,2,0,1,16,14,3,2,3,1,5,0,0,2
1501,1,1,3,2,1,0,22,0,5,2,3,12,5,1,1,18
1502,0,0,2,2,0,0,16,16,3,2,3,1,5,0,0,17
1503,1,1,3,2,0,1,0,10,3,2,3,1,5,0,0,12
1504,1,1,1,2,0,0,0,16,1,2,3,12,1,0,0,4
1505,0,0,4,2,1,1,15,15,3,2,3,1,5,0,0,17
1506,1,1,4,2,1,1,10,14,5,2,3,3,5,1,1,2
1507,1,1,4,0,1,1,18,2,3,2,5,1,5,0,0,5
1508,1,1,2,2,0,1,0,9,3,2,3,12,5,0,0,6
1509,1,1,1,2,0,0,6,6,3,2,3,12,5,0,0,2
1510,1,2,2,2,0,1,0,14,0,2,3,12,5,0,0,12
1511,1,1,3,2,0,1,0,14,3,2,3,1,5,0,0,20
1512,1,1,3,2,0,1,0,2,3,2,3,1,5,0,0,19
1513,0,0,2,1,0,1,6,10,1,2,3,12,5,0,0,6
1514,1,1,2,2,0,0,16,6,2,2,3,1,5,0,0,6
1515,0,0,0,0,0,0,25,25,4,2,1,12,5,0,0,5
1516,0,0,3,2,0,1,16,4,3,2,3,1,5,0,0,6
1517,0,0,2,2,0,1,0,11,3,2,3,1,5,0,0,18
1518,0,0,3,2,0,1,0,14,3,2,3,1,5,0,0,5
1519,0,0,2,2,0,0,0,0,3,2,3,1,5,0,0,5
1520,1,1,3,1,1,0,21,0,3,2,1,12,5,0,0,6
1521,0,0,2,2,0,1,0,4,3,2,3,12,5,0,0,12
1522,0,0,3,1,0,1,6,13,1,2,3,12,5,0,0,12
1523,1,1,3,2,0,1,16,7,0,2,3,12,1,0,0,3
1524,1,2,2,1,0,1,6,3,2,2,3,12,5,0,1,1
1525,1,2,3,3,0,1,0,11,3,2,0,1,5,0,0,5
1526,0,0,3,2,0,0,0,0,3,2,3,1,5,0,0,11
1527,0,0,3,2,0,0,16,0,3,2,3,1,5,0,0,10
1528,1,1,5,2,1,1,21,15,3,2,3,12,5,0,0,18
1529,1,1,1,2,0,0,0,0,2,2,3,12,5,0,0,12
1530,0,0,1,2,0,0,16,16,3,2,3,1,5,0,0,13
1531,0,0,2,2,0,1,0,13,3,2,3,1,5,0,0,13
1532,0,0,2,1,0,1,6,11,3,2,3,12,5,0,0,6
1533,0,0,2,2,0,1,0,8,3,2,3,12,5,0,0,1
1534,1,1,2,2,0,1,0,2,0,2,3,12,5,0,0,12
1535,0,0,2,2,0,1,0,8,3,2,3,12,5,0,0,13
1536,1,1,2,1,0,1,6,14,3,2,3,12,5,0,0,2
